date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:09	115322/115322	---M--	200	added ('OK')	image/png	etag:%22343a8d943558a66f8b82351077fb9b37%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/helloworld-poster-purpel.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/helloworld-poster-purpel.png	(from https://bert.house/en/cases/oxcom-helloworld)
18:09:09	35028/35028	---M--	200	added ('OK')	image/png	etag:%22a5ae8c8d795395d4b1d5ee5b837ffc3d%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/helloworld-poster-green.png	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/helloworld-poster-green.png	(from https://bert.house/en/cases/oxcom-helloworld)
18:09:09	11668/11668	---M--	200	added ('OK')	image/jpeg	etag:%22802e7845ee2333e79ed0137cf53b099e%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-logo.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-logo.jpg	(from https://bert.house/en/cases/kaliber)
18:09:11	36581/36581	---M--	200	added ('OK')	image/jpeg	etag:%22ee1cdb594cfc2280c723b269b32d1874%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-print.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-print.jpg	(from https://bert.house/en/cases/kaliber)
18:09:13	34376/34376	---M--	200	added ('OK')	image/jpeg	etag:%22aaa4a074f91f1dd20280490e40ce9063%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-building.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-building.jpg	(from https://bert.house/en/cases/kaliber)
18:09:13	36899/36899	---M--	200	added ('OK')	image/jpeg	etag:%22555e7da0ec3abf9c6a1bc1c5eb900d3a%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-abri.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-abri.jpg	(from https://bert.house/en/cases/kaliber)
18:09:13	18819/18819	---M--	200	added ('OK')	image/jpeg	etag:%22dbea69c1f3492fbfe6fe0e2ecfa9ec4a%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-truck.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-truck.jpg	(from https://bert.house/en/cases/kaliber)
18:09:15	49298/49298	---M--	200	added ('OK')	image/jpeg	etag:%22fe46ab0c8b282178c1f5dcde0cd49f85%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-web.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/kaliber-web.jpg	(from https://bert.house/en/cases/kaliber)
18:09:16	19468/19468	---M--	200	added ('OK')	image/jpeg	etag:%2214f82d7a41d4acf905d13ebbf7d0c9a2%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-2.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-2.jpg	(from https://bert.house/en/cases/aoc)
18:09:17	24877/24877	---M--	200	added ('OK')	image/jpeg	etag:%2241202c5ec5d61e7c9853a13f59f8498f%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-3.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-3.jpg	(from https://bert.house/en/cases/aoc)
18:09:18	14386/14386	---M--	200	added ('OK')	image/jpeg	etag:%2292cfc04e0b4230190321e27c1aad32d2%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-4.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-4.jpg	(from https://bert.house/en/cases/aoc)
18:09:19	11926/11926	---M--	200	added ('OK')	image/jpeg	etag:%2269d7ade2fa3ecd840936124d701716cc%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-5.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-5.jpg	(from https://bert.house/en/cases/aoc)
18:09:20	671878/671878	---M--	200	added ('OK')	image/jpeg	etag:%22f18fce425de532a18f32855d60224bbf%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/AOC-1.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/AOC-1.jpg	(from https://bert.house/en/cases/aoc)
18:09:20	16714/16714	---M--	200	added ('OK')	image/jpeg	etag:%22d66ec7dfe8525f2358fa533a36b4e72a%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-6.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-6.jpg	(from https://bert.house/en/cases/aoc)
18:09:21	31670/31670	---M--	200	added ('OK')	image/jpeg	etag:%22d16db8e6fdde3b355da93dfee62b2934%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-7.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/cases/_fitSmall/AOC-7.jpg	(from https://bert.house/en/cases/aoc)
18:09:24	169345/169345	---M--	200	added ('OK')	image/jpeg	etag:%2225dc3b06a0576c8936a4e33b179f34a9%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/joblogic.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/joblogic.jpg	(from https://bert.house/en/services/ui-ux-design)
18:09:25	392200/392200	---M--	200	added ('OK')	image/jpeg	etag:%22c689b241a50ed89543b0af29ffecc8d1%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/goedopweg.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/goedopweg.jpg	(from https://bert.house/en/services/learning)
18:09:26	224942/224942	---M--	200	added ('OK')	image/jpeg	etag:%223be06cc85c8e459e77035df1cef0f62b%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/aoc.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/aoc.jpg	(from https://bert.house/en/services/development)
18:09:26	65394/65394	---M--	200	added ('OK')	image/jpeg	etag:%22f3c300d0ee047ed73cd47adc738d7766%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/umake.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/umake.jpg	(from https://bert.house/en/services/branding)
18:09:28	78278/78278	---M--	200	added ('OK')	image/jpeg	etag:%222704def883b62811321326615cd5ec3f%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/helloworld.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/helloworld.jpg	(from https://bert.house/en/services/animations)
18:09:31	587281/587281	---M--	200	added ('OK')	image/jpeg	etag:%2220a66ad2ed2c68290c8989466fcde347%22	https://s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/Image-Design.jpg	C:/Users/Bryan/Desktop/Escritorio/WS/Plantillas%20de%20Apoyo/08/s3-eu-west-1.amazonaws.com/assets.bert.house/services/_fitLarge/Image-Design.jpg	(from https://bert.house/en/services/design)
